Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:52:17:44.963,61,0.0000000000,0.1047154292,0.0399012528,0.0000000000,0.0000000000,0.0588865615,0.0871331245,0.0000000000,0.1044505164,0.0760003254,0.0000000000,0.0000000000,0.0589535721,0.0869386047,0.0042730477,0.0211566612,0.0000000000,0.0158236865,0.0179069992,0.0047097891,0.0413034484,0.0054709129,0.0000000000,0.0855977461,0.0903577954,0.0000000000,0.0000000000,0.0195351318,0.0198538378,0.0281655658,0.0287808701,0.0142655196,0.0107413139,0.0600318201,0.0402625017,0.0171121825,0.0180940498,0.0215241965,0.0195945594,0.0070482926,0.0074294931,0.0621666946,0.0621664785,0.0254525542,0.0000000000,0.0000000000,0.0083515057,0.0264699198,0.0324103944,0.0385113843,0.0383508429,0.0000000045,-0.2126783282,0.0900249705,0.0283619519,-0.0463314205,0.0638738275,-0.0029623278,0.0243244302,0.0639859736,0.0015583950
11:52:17:45.963,61,0.0000000000,0.1042108312,0.0403203443,0.0000000000,0.0000000000,0.0592287593,0.0868684128,0.0000000000,0.1039485186,0.0755136535,0.0000000000,0.0000000000,0.0592967197,0.0866736025,0.0042859106,0.0212017335,0.0000000000,0.0158348624,0.0179278050,0.0047400058,0.0412854403,0.0054470305,0.0000000000,0.0856244341,0.0905238241,0.0000000000,0.0000000000,0.0195601173,0.0198788643,0.0282044988,0.0288133752,0.0142804580,0.0107486583,0.0601756126,0.0403408967,0.0171349831,0.0181234311,0.0215402711,0.0196095631,0.0070593157,0.0074440395,0.0622894168,0.0622892790,0.0254235491,0.0000000000,0.0000000000,0.0083788149,0.0265052784,0.0324741155,0.0384938233,0.0383238345,0.0000000049,-0.2117579728,0.0894404575,0.0285745114,-0.0460356399,0.0635659695,-0.0029292048,0.0245803967,0.0636780336,0.0015671913
11:52:17:46.963,61,0.0000000000,0.1041763425,0.0386582352,0.0000000000,0.0000000000,0.0594636127,0.0865961611,0.0000000000,0.1039067805,0.0771337301,0.0000000000,0.0000000000,0.0595322475,0.0864014179,0.0042865686,0.0213097483,0.0000000000,0.0158084854,0.0179089718,0.0047613038,0.0412261263,0.0053967079,0.0000000000,0.0854921117,0.0906645432,0.0000000000,0.0000000000,0.0195372850,0.0198548939,0.0281981267,0.0287888739,0.0142640537,0.0107303457,0.0602981001,0.0404201783,0.0171386115,0.0181351434,0.0214974862,0.0195726193,0.0070642247,0.0074549890,0.0621879026,0.0621878393,0.0253825132,0.0000000000,0.0000000000,0.0083962316,0.0264882185,0.0324864052,0.0384264812,0.0382522903,0.0000000051,-0.2105320841,0.0886431485,0.0293249208,-0.0470233597,0.0635433793,-0.0029909399,0.0235671643,0.0636554211,0.0015020670
11:52:17:47.962,61,0.0000000000,0.1055088639,0.0363737419,0.0000000000,0.0000000000,0.0595833696,0.0862435475,0.0000000000,0.1052276269,0.0794517174,0.0000000000,0.0000000000,0.0596522316,0.0860500932,0.0042801881,0.0213733129,0.0000000000,0.0157776568,0.0178857725,0.0047790124,0.0411916748,0.0053421482,0.0000000000,0.0853226036,0.0906864703,0.0000000000,0.0000000000,0.0194851626,0.0198028032,0.0281539317,0.0287339445,0.0142352721,0.0107064284,0.0603972152,0.0404872186,0.0171435140,0.0181435570,0.0214302130,0.0195172001,0.0070663677,0.0074619842,0.0620434955,0.0620434731,0.0253201891,0.0000000000,0.0000000000,0.0084186485,0.0264460593,0.0324637145,0.0383464843,0.0381619930,0.0000000056,-0.2084494829,0.0881407708,0.0299678352,-0.0484339856,0.0643554777,-0.0031200722,0.0221733153,0.0644675717,0.0014313251
11:52:17:48.961,61,0.0000000000,0.1057625785,0.0375986323,0.0000000000,0.0000000000,0.0596816912,0.0859243795,0.0000000000,0.1054842621,0.0782431141,0.0000000000,0.0000000000,0.0597505309,0.0857337341,0.0042748707,0.0214493666,0.0000000000,0.0157689266,0.0178876985,0.0047974582,0.0411504433,0.0052379314,0.0000000000,0.0852115452,0.0908074453,0.0000000000,0.0000000000,0.0194372497,0.0197589789,0.0281177741,0.0286887381,0.0142189022,0.0106927538,0.0604504608,0.0405209027,0.0171405878,0.0181426313,0.0213880073,0.0194819011,0.0070715593,0.0074734059,0.0617933460,0.0617933273,0.0252874829,0.0000000000,0.0000000000,0.0084321806,0.0264110137,0.0324452631,0.0382676236,0.0380859002,0.0000000081,-0.2066676617,0.0880801678,0.0306346975,-0.0476967357,0.0645101294,-0.0030800204,0.0229197741,0.0646236986,0.0014830948
11:52:17:49.961,61,0.0000000000,0.1065618917,0.0384467579,0.0000000000,0.0000000000,0.0595169067,0.0862701982,0.0000000000,0.1062868088,0.0773809254,0.0000000000,0.0000000000,0.0595853105,0.0860851556,0.0042606397,0.0214734562,0.0000000000,0.0157412942,0.0178709328,0.0048024580,0.0411604196,0.0050706547,0.0000000000,0.0853152424,0.0910781249,0.0000000000,0.0000000000,0.0194154903,0.0197464600,0.0280459132,0.0286319051,0.0141943367,0.0106794508,0.0604878515,0.0405438691,0.0171454903,0.0181441512,0.0213575512,0.0194549300,0.0070756050,0.0074850623,0.0616320558,0.0616318099,0.0252244584,0.0000000000,0.0000000000,0.0084479926,0.0263332352,0.0323777311,0.0381808579,0.0380186141,0.0000000099,-0.2045709938,0.0882098079,0.0311477743,-0.0471696481,0.0649993047,-0.0030691719,0.0234360378,0.0651128590,0.0015280067
11:52:17:50.961,61,0.0000000000,0.1062291637,0.0453627557,0.0000000000,0.0000000000,0.0592964888,0.0868126228,0.0000000000,0.1059867814,0.0702914745,0.0000000000,0.0000000000,0.0593642667,0.0866336152,0.0042409496,0.0215006899,0.0000000000,0.0156998876,0.0178417210,0.0048010885,0.0410982482,0.0049084919,0.0000000000,0.0852388218,0.0911314040,0.0000000000,0.0000000000,0.0193347000,0.0196725894,0.0279282089,0.0285229795,0.0141536081,0.0106572732,0.0604064949,0.0404931791,0.0171126798,0.0181062762,0.0212987214,0.0193995647,0.0070670787,0.0074833096,0.0615948960,0.0615944117,0.0251042657,0.0000000000,0.0000000000,0.0084613767,0.0261948518,0.0322372951,0.0380143076,0.0378749818,0.0000000124,-0.2021417171,0.0889527425,0.0307774711,-0.0428486057,0.0648032203,-0.0027797627,0.0276521966,0.0649165660,0.0017973803
11:52:17:51.959,61,0.0000000000,0.1046581045,0.0612426661,0.0000000000,0.0000000000,0.0589774288,0.0895299613,0.0000000000,0.1044891626,0.0541107170,0.0000000000,0.0000000000,0.0590444244,0.0893873498,0.0042226207,0.0215607155,0.0000000000,0.0156650059,0.0178201329,0.0047973501,0.0410358906,0.0047786464,0.0000000000,0.0852664858,0.0912722871,0.0000000000,0.0000000000,0.0192837026,0.0196307190,0.0278303269,0.0284342021,0.0141236885,0.0106483223,0.0602926835,0.0404072218,0.0170789231,0.0180639010,0.0212766267,0.0193714052,0.0070585208,0.0074812821,0.0617147796,0.0617133789,0.0249766577,0.0000000000,0.0000000000,0.0084785335,0.0260571744,0.0320997573,0.0378492288,0.0377474204,0.0000000111,-0.2001573741,0.0890557468,0.0305881239,-0.0329870246,0.0638635904,-0.0021091530,0.0373345464,0.0639766455,0.0023912434
11:52:17:52.960,61,0.0000000000,0.1054606736,0.0655983165,0.0000000000,0.0000000000,0.0585798398,0.0911761150,0.0000000000,0.1053118631,0.0496662483,0.0000000000,0.0000000000,0.0586458668,0.0910589322,0.0042034932,0.0216480531,0.0000000000,0.0156236161,0.0177904274,0.0047853584,0.0409429260,0.0046436181,0.0000000000,0.0853499919,0.0915133879,0.0000000000,0.0000000000,0.0192464422,0.0196028054,0.0277260710,0.0283383541,0.0140914954,0.0106384614,0.0601684898,0.0403118357,0.0170411225,0.0180166699,0.0212550536,0.0193442404,0.0070482283,0.0074784500,0.0619353950,0.0619330481,0.0248210765,0.0000000000,0.0000000000,0.0084872562,0.0258990824,0.0319443680,0.0376808085,0.0376187004,0.0000000084,-0.1978191435,0.0892192051,0.0296656545,-0.0302766096,0.0643609017,-0.0019510243,0.0399885625,0.0644738749,0.0025811021
11:52:17:53.959,61,0.0000000000,0.1069041491,0.0621206798,0.0000000000,0.0000000000,0.0581755266,0.0919915736,0.0000000000,0.1067395136,0.0532428324,0.0000000000,0.0000000000,0.0582403801,0.0918863267,0.0041889725,0.0216985065,0.0000000000,0.0155770434,0.0177471936,0.0047716182,0.0408276096,0.0044914694,0.0000000000,0.0854204446,0.0917214230,0.0000000000,0.0000000000,0.0192300603,0.0195958465,0.0275960099,0.0282153524,0.0140740592,0.0106419269,0.0600870810,0.0402522497,0.0170326214,0.0180019177,0.0212226398,0.0193091072,0.0070364741,0.0074753263,0.0621721931,0.0621689893,0.0246648602,0.0000000000,0.0000000000,0.0085054059,0.0257427227,0.0317854583,0.0375423022,0.0375163928,0.0000000059,-0.1963355243,0.0900010914,0.0285687409,-0.0324550569,0.0652378872,-0.0021199328,0.0378664397,0.0653509498,0.0024775397
11:52:17:54.958,61,0.0000000000,0.1091699526,0.0636546165,0.0000000000,0.0000000000,0.0578664467,0.0920760930,0.0000000000,0.1090130582,0.0516630113,0.0000000000,0.0000000000,0.0579301864,0.0919770598,0.0041802162,0.0217121448,0.0000000000,0.0155398231,0.0177189093,0.0047665928,0.0407214090,0.0043428522,0.0000000000,0.0857371911,0.0921749920,0.0000000000,0.0000000000,0.0192582551,0.0196339861,0.0274905637,0.0281168912,0.0140829179,0.0106465481,0.0601463802,0.0402942710,0.0170580111,0.0180252008,0.0212281197,0.0193128232,0.0070496439,0.0074974857,0.0624561794,0.0624525249,0.0245582107,0.0000000000,0.0000000000,0.0085177375,0.0256391987,0.0316925347,0.0374971777,0.0375025086,0.0000000025,-0.1954062432,0.0898567662,0.0283278860,-0.0314891636,0.0666253716,-0.0021007366,0.0387979150,0.0667384192,0.0025925064
11:52:17:55.958,61,0.0000000000,0.1132925078,0.0716296062,0.0000000000,0.0000000000,0.0575819537,0.0911798254,0.0000000000,0.1131756380,0.0435978658,0.0000000000,0.0000000000,0.0576443076,0.0910833105,0.0041743978,0.0217066295,0.0000000000,0.0154862301,0.0176651180,0.0047636954,0.0406207591,0.0041888906,0.0000000000,0.0860325769,0.0926026180,0.0000000000,0.0000000000,0.0192843750,0.0196674410,0.0273601525,0.0279846136,0.0141043039,0.0106459195,0.0603257790,0.0404362492,0.0171179920,0.0180857629,0.0212056860,0.0192922968,0.0070724725,0.0075293570,0.0625853762,0.0625813752,0.0244820453,0.0000000000,0.0000000000,0.0085352417,0.0255441852,0.0315995291,0.0375039764,0.0375270694,0.0000000021,-0.1944046021,0.0898641273,0.0280749388,-0.0265687834,0.0691595078,-0.0018402007,0.0436512269,0.0692725629,0.0030277073
11:52:17:56.957,61,0.0000000000,0.1156557277,0.0835586116,0.0000000000,0.0000000000,0.0573424250,0.0894535854,0.0000000000,0.1155998334,0.0315145403,0.0000000000,0.0000000000,0.0574032702,0.0893600062,0.0041765678,0.0217388552,0.0000000000,0.0154205188,0.0175892413,0.0047537778,0.0404185914,0.0041251881,0.0000000000,0.0862632170,0.0929878652,0.0000000000,0.0000000000,0.0193348136,0.0197169092,0.0272288024,0.0278270673,0.0141408779,0.0106567778,0.0605006516,0.0405827053,0.0171791743,0.0181535743,0.0211797748,0.0192637723,0.0070923534,0.0075574531,0.0625120476,0.0625077263,0.0244179368,0.0000000000,0.0000000000,0.0085461494,0.0254384689,0.0314893834,0.0375047475,0.0375409573,0.0000000021,-0.1933314502,0.0898906440,0.0290848035,-0.0192031525,0.0706289709,-0.0013584744,0.0509156100,0.0707418919,0.0036063131
11:52:17:57.957,61,0.0000000000,0.1168774217,0.0953608155,0.0000000000,0.0000000000,0.0570924655,0.0873921141,0.0000000000,0.1168822944,0.0195677038,0.0000000000,0.0000000000,0.0571515709,0.0873011723,0.0041817296,0.0217676703,0.0000000000,0.0153739937,0.0175359603,0.0047483076,0.0402265787,0.0040243655,0.0000000000,0.0865629688,0.0935240760,0.0000000000,0.0000000000,0.0193894338,0.0197723266,0.0271098036,0.0276815649,0.0141835026,0.0106759956,0.0606357567,0.0406955406,0.0172353126,0.0182156209,0.0211833753,0.0192630813,0.0071172756,0.0075919852,0.0624481998,0.0624437071,0.0243810005,0.0000000000,0.0000000000,0.0085468646,0.0253414009,0.0313872732,0.0375302956,0.0375769474,0.0000000034,-0.1912294775,0.0893410742,0.0304671936,-0.0119227748,0.0714044124,-0.0008527683,0.0581040345,0.0715172514,0.0041601742
11:52:17:58.957,61,0.0000000000,0.1182048023,0.1073004827,0.0000000000,0.0000000000,0.0568815656,0.0851471946,0.0000000000,0.1182726100,0.0074196439,0.0000000000,0.0000000000,0.0569390506,0.0850590616,0.0041964478,0.0218197405,0.0000000000,0.0153597519,0.0175223462,0.0047521940,0.0400402807,0.0039197751,0.0000000000,0.0870156437,0.0946924165,0.0000000000,0.0000000000,0.0194934141,0.0198799185,0.0270543322,0.0275969785,0.0142528396,0.0107142199,0.0607566535,0.0407773331,0.0172968581,0.0182835553,0.0212588329,0.0193259157,0.0071495706,0.0076358835,0.0624513701,0.0624468438,0.0243773069,0.0000000000,0.0000000000,0.0085446816,0.0252742656,0.0313260779,0.0375939943,0.0376531333,0.0000000046,-0.1880469620,0.0897901654,0.0315195806,-0.0045205788,0.0722493753,-0.0003271773,0.0653750971,0.0723620728,0.0047355406
11:52:17:59.956,61,0.0000000000,0.1176843420,0.1206122115,0.0000000000,0.0000000000,0.0566395372,0.0840244889,0.0000000000,0.1178183109,0.0000000000,0.0060811597,0.0000000000,0.0566951670,0.0839386433,0.0042105452,0.0219080038,0.0000000000,0.0153731368,0.0175494049,0.0047650882,0.0398672447,0.0038170579,0.0000000000,0.0874142572,0.0958576649,0.0000000000,0.0000000000,0.0195830837,0.0199732184,0.0270567182,0.0275629386,0.0143230753,0.0107559208,0.0607652515,0.0407694839,0.0173342749,0.0183259360,0.0213807151,0.0194307417,0.0071838857,0.0076803118,0.0624979809,0.0624933802,0.0243958794,0.0000000000,0.0000000000,0.0085362541,0.0252324976,0.0312929824,0.0376693606,0.0377442315,0.0000000053,-0.1849453449,0.0903778970,0.0324431658,0.0037051523,0.0719715953,0.0002671265,0.0734871551,0.0720841587,0.0053016306
11:52:18:00.957,61,0.0000000000,0.1183606461,0.1307285726,0.0000000000,0.0000000000,0.0563674867,0.0834045187,0.0000000000,0.1185477450,0.0000000000,0.0163781252,0.0000000000,0.0564212203,0.0833211169,0.0042202487,0.0220000371,0.0000000000,0.0153710581,0.0175586734,0.0047802017,0.0397420935,0.0036714016,0.0000000000,0.0877751857,0.0967307463,0.0000000000,0.0000000000,0.0196820218,0.0200781208,0.0270592514,0.0275339596,0.0143831670,0.0107912626,0.0608055964,0.0407830738,0.0173847377,0.0183783509,0.0214909315,0.0195251275,0.0072190249,0.0077249571,0.0625222996,0.0625173673,0.0244407468,0.0000000000,0.0000000000,0.0085411957,0.0252034757,0.0312682129,0.0377613418,0.0378521122,0.0000000048,-0.1811900586,0.0911938623,0.0328520685,0.0099786054,0.0724203065,0.0007239075,0.0796484500,0.0725327581,0.0057810931
11:52:18:01.956,61,0.0000000000,0.1172014996,0.1358698308,0.0000000000,0.0000000000,0.0560999215,0.0831990838,0.0000000000,0.1174107939,0.0000000000,0.0216105916,0.0000000000,0.0561517812,0.0831183568,0.0042293668,0.0220918749,0.0000000000,0.0153765194,0.0175766293,0.0047968235,0.0396394879,0.0035560182,0.0000000000,0.0880173072,0.0973662734,0.0000000000,0.0000000000,0.0197564252,0.0201543067,0.0270716678,0.0275145248,0.0144296540,0.0108260224,0.0607774518,0.0407419354,0.0174206849,0.0184145886,0.0215861648,0.0196062010,0.0072440715,0.0077565587,0.0624767430,0.0624713153,0.0244967751,0.0000000000,0.0000000000,0.0085520586,0.0251717102,0.0312287677,0.0378108136,0.0379130319,0.0000000033,-0.1786848009,0.0921019763,0.0333581530,0.0131672202,0.0717284158,0.0009460592,0.0827850401,0.0718407780,0.0059507228
11:52:18:02.955,61,0.0000000000,0.1180328280,0.1339334548,0.0000000000,0.0000000000,0.0558102652,0.0828324705,0.0000000000,0.1182350889,0.0000000000,0.0196366403,0.0000000000,0.0558602437,0.0827541053,0.0042368001,0.0221800171,0.0000000000,0.0153713701,0.0175853390,0.0048142970,0.0395042710,0.0034793464,0.0000000000,0.0882396922,0.0979288965,0.0000000000,0.0000000000,0.0198157690,0.0202143621,0.0270742308,0.0274791885,0.0144699607,0.0108521683,0.0607394315,0.0407041013,0.0174551308,0.0184488744,0.0216689873,0.0196763501,0.0072728330,0.0077913231,0.0622363426,0.0622304417,0.0245842244,0.0000000000,0.0000000000,0.0085578421,0.0251398683,0.0311859548,0.0378668047,0.0379753262,0.0000000022,-0.1770137250,0.0931598246,0.0337639675,0.0119640660,0.0722308755,0.0008656603,0.0816022530,0.0723433048,0.0059070685
11:52:18:03.955,61,0.0000000000,0.1187149435,0.1397346407,0.0000000000,0.0000000000,0.0555600040,0.0824044347,0.0000000000,0.1189488694,0.0000000000,0.0255713239,0.0000000000,0.0556084625,0.0823291913,0.0042484398,0.0222821329,0.0000000000,0.0153701371,0.0176020302,0.0048332568,0.0393665396,0.0034840249,0.0000000000,0.0887312666,0.0986132547,0.0000000000,0.0000000000,0.0199231505,0.0203208961,0.0270855203,0.0274555534,0.0145231262,0.0108856196,0.0607577711,0.0406919308,0.0175057054,0.0185018945,0.0217921659,0.0197753478,0.0073094429,0.0078339772,0.0621174723,0.0621107593,0.0246494953,0.0000000000,0.0000000000,0.0085659977,0.0251121391,0.0311525408,0.0379447527,0.0380651914,0.0000000011,-0.1758924872,0.0938068554,0.0341984928,0.0155794108,0.0726705641,0.0011341155,0.0851341337,0.0727828965,0.0061996998
11:52:18:04.954,61,0.0000000000,0.1188531741,0.1269573271,0.0000000000,0.0000000000,0.0555030033,0.0803587884,0.0000000000,0.1190225258,0.0000000000,0.0124893785,0.0000000000,0.0555502139,0.0802916288,0.0042682653,0.0223801192,0.0000000000,0.0153994681,0.0176454354,0.0048597567,0.0392230116,0.0034563539,0.0000000000,0.0892127827,0.0996245220,0.0000000000,0.0000000000,0.0200690832,0.0204682369,0.0271006059,0.0274352189,0.0145939440,0.0109547218,0.0607760921,0.0406632237,0.0175786298,0.0185789000,0.0219293907,0.0198919121,0.0073417160,0.0078748064,0.0622864626,0.0622796267,0.0247229505,0.0000000000,0.0000000000,0.0085843503,0.0251179263,0.0311730579,0.0380498320,0.0381865092,0.0000000009,-0.1756425053,0.0938509554,0.0342859812,0.0076091713,0.0727088451,0.0005542256,0.0773491114,0.0728213936,0.0056369631
11:52:18:05.954,61,0.0000000000,0.1284962296,0.0727645084,0.0000000000,0.0000000000,0.0553595312,0.0756031573,0.0000000000,0.1283928454,0.0428940170,0.0000000000,0.0000000000,0.0554054491,0.0755399242,0.0042974940,0.0224486347,0.0000000000,0.0154662356,0.0177277029,0.0048899828,0.0390776657,0.0033723277,0.0000000000,0.0901172906,0.1042671651,0.0000000000,0.0000000000,0.0203263853,0.0207316652,0.0271692108,0.0274699517,0.0147030503,0.0110555952,0.0608759969,0.0406675488,0.0177057572,0.0187133309,0.0221306831,0.0200806744,0.0073870933,0.0079335785,0.0625995025,0.0625929162,0.0248666871,0.0000000000,0.0000000000,0.0086095911,0.0251737349,0.0312801003,0.0382720754,0.0384384096,0.0000000009,-0.1748896390,0.0934268385,0.0340412594,-0.0261218958,0.0784575567,-0.0020534394,0.0443123579,0.0785711855,0.0034877011
11:52:18:06.954,61,0.0000000000,0.1464412510,0.0045705778,0.0000000000,0.0000000000,0.0550151281,0.0688881204,0.0000000000,0.1459099948,0.1124577373,0.0000000000,0.0000000000,0.0550599284,0.0688372999,0.0043138750,0.0224515237,0.0000000000,0.0155034726,0.0177726652,0.0049080499,0.0389775410,0.0032601624,0.0000000000,0.0915456861,0.1081605628,0.0000000000,0.0000000000,0.0206154063,0.0210328586,0.0271744356,0.0274590142,0.0147988042,0.0111591881,0.0610555187,0.0407373868,0.0178838708,0.0188996103,0.0222717673,0.0202279612,0.0074332869,0.0079972576,0.0628910735,0.0628848746,0.0250105932,0.0000000000,0.0000000000,0.0086500738,0.0252214577,0.0314004011,0.0385536589,0.0387604833,0.0000000007,-0.1737627685,0.0925610885,0.0337375775,-0.0684234053,0.0893409625,-0.0061244713,0.0027808435,0.0894562304,0.0002494291
11:52:18:07.953,61,0.0000000000,0.1685950607,0.0000000000,0.0678167269,0.0000000000,0.0544196069,0.0596324019,0.0000000000,0.1674763411,0.1853570193,0.0000000000,0.0000000000,0.0544634424,0.0595933497,0.0043103681,0.0223988406,0.0000000000,0.0154729933,0.0177404396,0.0049018511,0.0388614163,0.0031395080,0.0000000000,0.0940631256,0.1131776199,0.0000000000,0.0000000000,0.0208917353,0.0213269871,0.0270902514,0.0273682363,0.0148503324,0.0112348823,0.0612981766,0.0408816524,0.0180734657,0.0191017911,0.0223145429,0.0202957131,0.0074766190,0.0080635492,0.0628591999,0.0628538132,0.0251570381,0.0000000000,0.0000000000,0.0086787725,0.0252108239,0.0314750522,0.0388557948,0.0391089953,0.0000000007,-0.1718332320,0.0920635983,0.0332240313,-0.1126336083,0.1029601768,-0.0116128158,-0.0412072539,0.1030766740,-0.0042613819
11:52:18:08.952,61,0.0000000000,0.1845370233,0.0000000000,0.0963231996,0.0000000000,0.0531423725,0.0494786948,0.0000000000,0.1830999106,0.2140101790,0.0000000000,0.0000000000,0.0531825833,0.0494485535,0.0042928872,0.0222907662,0.0000000000,0.0154095385,0.0176764000,0.0048830681,0.0387429632,0.0029937029,0.0000000000,0.0968491361,0.1178810075,0.0000000000,0.0000000000,0.0211254265,0.0215762798,0.0269541014,0.0272313729,0.0148709277,0.0112870336,0.0615330152,0.0410336517,0.0182567406,0.0193000808,0.0222970415,0.0203157943,0.0075204517,0.0081329886,0.0624008700,0.0623966269,0.0253108758,0.0000000000,0.0000000000,0.0086956536,0.0251497179,0.0315011665,0.0391698405,0.0394656956,0.0000000008,-0.1695091873,0.0919569805,0.0329264998,-0.1299098581,0.1128039211,-0.0146744037,-0.0584666170,0.1129210293,-0.0066264416
11:52:18:09.953,61,0.0000000000,0.1887654364,0.0000000000,0.1003707945,0.0000000000,0.0516178533,0.0438853204,0.0000000000,0.1872668415,0.2180565298,0.0000000000,0.0000000000,0.0516545177,0.0438600369,0.0042676060,0.0222192649,0.0000000000,0.0153016420,0.0175560769,0.0048434827,0.0385879874,0.0028351457,0.0000000000,0.0995126292,0.1222601384,0.0000000000,0.0000000000,0.0213577189,0.0218262374,0.0267820805,0.0270560496,0.0148686795,0.0113135772,0.0618133619,0.0412471816,0.0184272118,0.0194875710,0.0222123619,0.0202762466,0.0075513129,0.0081914105,0.0606679320,0.0606692284,0.0254697148,0.0000000000,0.0000000000,0.0086982017,0.0250307880,0.0314706527,0.0394299775,0.0397773907,0.0000000008,-0.1666529030,0.0929888114,0.0328261033,-0.1323274076,0.1154082119,-0.0152939139,-0.0609053597,0.1155254170,-0.0070630996
