Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,HeadPitch_filtered,HeadRoll_filtered,HeadYaw_filtered
20:54:39:23.830,61,0.1645701528,0.1603830606,0.0807624683,0.0,0.0,0.1275073439,0.0,0.1647859812,0.1603620648,0.0390559845,0.0,0.0,0.1275136024,0.0,0.0249770004,0.0046702381,0.0,0.0479780994,0.0681728944,0.0533001684,0.0557218306,0.0074601145,0.0,0.1486359388,0.181413129,0.0,0.0,0.0373180211,0.0407028832,0.0944530293,0.0921562538,0.0910092667,0.0241685752,0.1352838278,0.0870158151,0.0543348417,0.056378074,0.1346470714,0.1236440763,0.0487056188,0.0514413454,0.1037050337,0.1036431342,0.0723373964,0.0,0.0,0.0234954376,0.1092832983,0.121640414,0.1292317659,0.1464512497,3.123e-07,-0.009113254,-0.0935931057,-0.0054594092,-0.0237435419,0.0979873314,-0.0023338178,0.049098216,0.0980910361,0.0048296223,-0.09583502896500001,-0.005755353460000001,-0.0064025385800000004
20:54:39:24.829,61,0.1654464006,0.1613031775,0.0807524845,0.0,0.0,0.1229266748,0.0,0.1656493098,0.1612832099,0.0389786437,0.0,0.0,0.1229301542,0.0,0.0247431844,0.0046752598,0.0,0.0478432998,0.0682544336,0.0541460179,0.0558923408,0.0078759687,0.0,0.1486387104,0.1808640957,0.0,0.0,0.0371067263,0.0404201746,0.0944080725,0.0919536799,0.090166308,0.0240221433,0.1344426274,0.0864268392,0.0539173782,0.0559264608,0.1360980719,0.1248779669,0.0494187772,0.0519959554,0.096244067,0.096177876,0.0729659125,0.0,0.0,0.0233209487,0.1089201346,0.1209975481,0.1293987036,0.1462754458,6.005e-07,-0.0088615846,-0.0873077065,-0.0061966032,-0.02369521,0.0985500738,-0.0023425305,0.0490894243,0.0986537412,0.0048566386,-0.09141185172000002,-0.005991659170000001,-0.006108057485
20:54:39:25.829,61,0.1662238538,0.1668501049,0.0825791657,0.0,0.0,0.1181460842,0.0,0.1664178222,0.166848436,0.0371550322,0.0,0.0,0.1181477532,0.0,0.0244970229,0.0046269558,0.0,0.0478306264,0.068443194,0.0549177863,0.0563248582,0.0081455642,0.0,0.148468554,0.1802661866,0.0,0.0,0.0369161926,0.0401734859,0.0942890868,0.0917616114,0.0893333927,0.0238872953,0.1337180883,0.0858873948,0.0535208061,0.055487223,0.1370082498,0.1257283092,0.0499909334,0.0524795838,0.0937560946,0.0936907679,0.0734317973,0.0,0.0,0.0231698379,0.1083814353,0.1198482141,0.1294191033,0.1459309012,6.432e-07,-0.0087850858,-0.0818568468,-0.0067685302,-0.0225789156,0.1019480079,-0.002309683,0.0501827337,0.1020518765,0.0051368927,-0.08706124909000003,-0.006313583715,-0.00585045014
20:54:39:26.828,61,0.1666641682,0.171157971,0.0841686651,0.0,0.0,0.1135741174,0.0,0.1668505073,0.1711727977,0.0354696251,0.0,0.0,0.1135757193,0.0,0.0242351443,0.0046502762,0.0,0.0477978513,0.0686302483,0.0556430928,0.0567886382,0.0084769661,0.0,0.1486142725,0.1801399142,0.0,0.0,0.0367128514,0.0398971178,0.0941529572,0.0914968848,0.0885513201,0.0237295423,0.1330496073,0.0853493586,0.0531893186,0.055123426,0.1376001835,0.1262840331,0.0505473427,0.0529784933,0.092625536,0.0925625041,0.0739184245,0.0,0.0,0.0230123717,0.1081147864,0.1193229482,0.1299002767,0.1460777074,7.013e-07,-0.0071516759,-0.0768961087,-0.0066415342,-0.0215488002,0.1045878828,-0.0022618189,0.0511346981,0.1046918109,0.005370636,-0.08294655904000002,-0.00662627995,-0.005549375685000001
20:54:39:27.828,61,0.1667618006,0.172387898,0.0861883536,0.0,0.0,0.1096300632,0.0,0.1669379026,0.1724196225,0.0333857052,0.0,0.0,0.1096312404,0.0,0.024043655,0.0048144525,0.0,0.0477503464,0.0687173828,0.0598406047,0.0574299246,0.008922819,0.0,0.1451305449,0.1751608253,0.0,0.0,0.0363940038,0.0395042226,0.0940544605,0.0912109986,0.0866102651,0.0235444549,0.1325702071,0.0850591138,0.0529344343,0.0548362806,0.138248682,0.1268979013,0.0523820631,0.0543701686,0.0909484401,0.090889968,0.0745044127,0.0,0.0,0.0230095591,0.1079076454,0.1188872084,0.130579263,0.1463162154,2.2276e-06,-0.0060208593,-0.0714711696,-0.0075961673,-0.0202811379,0.1053469107,-0.0021443437,0.052357547,0.1054508165,0.0055391155,-0.07894325815000001,-0.00699773498,-0.005173386615
20:54:39:28.828,61,0.1631792188,0.1700431854,0.0871752128,0.0,0.0,0.1074057072,0.0,0.1632667333,0.1700796634,0.0324423388,0.0,0.0,0.1074065566,0.0,0.0238906983,0.0049036196,0.0,0.0477505587,0.0688466281,0.0613187067,0.0578822605,0.0092296628,0.0,0.144228518,0.1739368439,0.0,0.0,0.0362125747,0.0392681845,0.0942033902,0.0912015289,0.0856081098,0.0234058779,0.1320115626,0.0846986845,0.0526421294,0.0545117483,0.1400624067,0.1287126392,0.0533246435,0.0552178584,0.0904710218,0.0904143751,0.0749402642,0.0,0.0,0.022931736,0.1076570898,0.1184482202,0.1310396343,0.146439448,2.292e-06,-0.0051552076,-0.0679325238,-0.0078281276,-0.0197110195,0.1039160192,-0.0020555595,0.0529650152,0.1040198728,0.0055267303,-0.07506686710000002,-0.00744504685,-0.004806860785
20:54:39:29.828,61,0.1619549841,0.1737618744,0.0901251361,0.0,0.0,0.1048277542,0.0,0.1620186269,0.1738252938,0.0294948518,0.0,0.0,0.1048284471,0.0,0.0237850044,0.00501874,0.0,0.0478203967,0.0690253153,0.0623978227,0.0583594628,0.0095549999,0.0,0.1436968744,0.173332274,0.0,0.0,0.0360309891,0.0390299,0.0943136141,0.0911200419,0.0847662091,0.0233005248,0.1313324273,0.0842764676,0.0523841754,0.0542286895,0.1428454965,0.1310848445,0.0541658513,0.0560222678,0.0902904347,0.0902359039,0.0753595605,0.0,0.0,0.0228617769,0.1075079739,0.1181632653,0.1316635907,0.1467842162,2.4477e-06,-0.0041620778,-0.0654412806,-0.0080949506,-0.0179158915,0.1062009484,-0.001909766,0.0547441542,0.106304951,0.0058386126,-0.07148133777500001,-0.007909075980000001,-0.00443297586
20:54:39:30.827,61,0.1583987474,0.1746468842,0.0916142315,0.0,0.0,0.1011489034,0.0,0.1584389955,0.1747230738,0.0279708914,0.0,0.0,0.101149343,0.0,0.0236632377,0.0051467833,0.0,0.0478614084,0.0690494478,0.066222921,0.0593109056,0.0098289689,0.0,0.1411251277,0.1720806509,0.0,0.0,0.0357268229,0.0386792161,0.0942666233,0.0909232125,0.0808281004,0.0231231414,0.1308148652,0.084144786,0.0521239452,0.0539410301,0.1463261694,0.1346186101,0.0594810694,0.0616384894,0.086585775,0.0865388736,0.0759674013,0.0,0.0,0.0228531957,0.1072983965,0.1178248599,0.1322642714,0.1470807791,4.5824e-06,-0.003639654,-0.0627603829,-0.0083074747,-0.016989205,0.106747739,-0.0018203895,0.055645436,0.1068517417,0.005965394,-0.067965647585,-0.00841417595,-0.003960549955
20:54:39:31.826,61,0.1549821943,0.1763972491,0.0948440135,0.0,0.0,0.0988183916,0.0,0.1550190598,0.1765009761,0.0247617513,0.0,0.0,0.0988187417,0.0,0.0235203598,0.0051819133,0.0,0.0479574986,0.0691450909,0.0675136521,0.0600479469,0.010109934,0.0,0.1401174515,0.1713487059,0.0,0.0,0.0354911424,0.0383982211,0.0941767916,0.0907311141,0.0792776793,0.0229919516,0.1301804334,0.0839024559,0.0518197268,0.0536044054,0.1479226947,0.1361989826,0.0612409078,0.0634701252,0.0858153105,0.0857712105,0.0763450786,0.0,0.0,0.0227708612,0.1069462746,0.1173359156,0.1325716674,0.1471170932,3.2375e-06,-0.0031930446,-0.0598932058,-0.0085835094,-0.0150382519,0.1078305468,-0.0016278346,0.0576005131,0.1079346836,0.0062378165,-0.06447757334000001,-0.008975822364999999,-0.0035087072200000007
20:54:39:32.826,61,0.153489694,0.1792403609,0.0976718515,0.0,0.0,0.0960352942,0.0,0.1535238177,0.1793708205,0.0219216105,0.0,0.0,0.0960355476,0.0,0.0233856365,0.0052236416,0.0,0.0480756722,0.0692318082,0.0687331334,0.0616216473,0.0103328088,0.0,0.1373194158,0.1691191494,0.0,0.0,0.0352068916,0.0380702242,0.0940549374,0.0905032679,0.0774823651,0.0228604786,0.1291963905,0.0836192667,0.0515247025,0.0532774627,0.1503907591,0.1385084689,0.0625320747,0.0648032203,0.0853730589,0.0853309184,0.0767234191,0.0,0.0,0.0227285065,0.1066642404,0.1169205382,0.1330754012,0.1473783851,3.0632e-06,-0.0021231619,-0.0576619953,-0.0086905053,-0.0133108413,0.1095811501,-0.0014644396,0.0593066439,0.1096853167,0.0065273605,-0.06116382294,-0.00951685356,-0.0030141815500000007
20:54:39:33.826,61,0.1525401473,0.1816553026,0.0987516418,0.0,0.0,0.0932532176,0.0,0.1525727808,0.1817983836,0.0208109003,0.0,0.0,0.0932533741,0.0,0.0232856367,0.005320298,0.0,0.048146449,0.0692196786,0.0697859973,0.0624708459,0.0105423704,0.0,0.1325310767,0.1659135073,0.0,0.0,0.0348978862,0.0377244502,0.0941006094,0.0904186517,0.0759128109,0.0226819497,0.1285256594,0.0834982544,0.0511824302,0.0529119484,0.1540161669,0.1417325586,0.0652008206,0.0676125214,0.0835285261,0.0834880099,0.077287294,0.0,0.0,0.0226504337,0.10628739,0.1164283156,0.1335602254,0.1476278603,3.1278e-06,-0.0009800686,-0.0544569939,-0.0092067746,-0.0126343388,0.1110632196,-0.0014089702,0.0599524789,0.1111674756,0.0066882488,-0.057829504835000003,-0.010045408015000002,-0.0024393967450000004
20:54:39:34.825,61,0.1517450511,0.1825635284,0.0999676809,0.0,0.0,0.0911884457,0.0,0.1517771482,0.1827179343,0.0195985567,0.0,0.0,0.0911883712,0.0,0.0231741108,0.0053166575,0.0,0.0483920276,0.0693818852,0.070767343,0.0640898645,0.010563096,0.0,0.1297323704,0.1637063175,0.0,0.0,0.0345812403,0.0373798944,0.0940401182,0.090315029,0.0748762712,0.022518767,0.1279785633,0.0834274143,0.0508239046,0.0525283329,0.1554176807,0.1430899948,0.0664926469,0.0689755604,0.0826698095,0.0826299563,0.0777824968,0.0,0.0,0.0225649606,0.106171146,0.1161972657,0.1342077255,0.1480680406,1.0337e-06,-0.0008192136,-0.0512077957,-0.0100966878,-0.0118975751,0.1116239801,-0.0013335661,0.0606869645,0.111728251,0.0068045207,-0.05452850125999999,-0.010581818900000001,-0.0018960471150000003
20:54:39:35.825,61,0.1513070613,0.1858145148,0.1031093299,0.0,0.0,0.0891110152,0.0,0.1513400227,0.1860003471,0.0164494291,0.0,0.0,0.0891106352,0.0,0.023057228,0.0053214883,0.0,0.0486417562,0.0695399567,0.0718548447,0.0654150173,0.0103971139,0.0,0.1244755238,0.1609716415,0.0,0.0,0.0342533477,0.0370386839,0.0938766301,0.0901339054,0.073980324,0.0223666094,0.1274196953,0.0833301619,0.0504848771,0.0521702506,0.156236887,0.1439586878,0.0674302876,0.0700175911,0.0818832815,0.0818442702,0.0782097802,0.0,0.0,0.0225049034,0.1059727073,0.1159195825,0.1347801983,0.1485031545,8.561e-07,8.90449e-05,-0.0494088903,-0.0104887439,-0.0099835917,0.1136268452,-0.001139292,0.0625800565,0.1137312278,0.0071433671,-0.051437309295000004,-0.011045165570000001,-0.001338735515
20:54:39:36.825,61,0.1508783251,0.1893586069,0.1056641862,0.0,0.0,0.0860259384,0.0,0.1509108692,0.189572379,0.013894747,0.0,0.0,0.0860253647,0.0,0.0228943732,0.0054656384,0.0,0.048819229,0.069653362,0.0729827955,0.067711316,0.0101137757,0.0,0.1090069413,0.149316743,0.0,0.0,0.0338629186,0.036645133,0.0937567875,0.090022251,0.0724253878,0.0221732166,0.1268869936,0.0831784457,0.0500684381,0.0517342389,0.1562231481,0.144068256,0.0678899735,0.070581235,0.0761894509,0.0761428773,0.0786272809,0.0,0.0,0.0225001425,0.1050566509,0.1146961004,0.1350532025,0.1486395299,1.6347e-06,0.0008774775,-0.0472013578,-0.0116735939,-0.008430968,0.1158073172,-0.0009807443,0.0641146377,0.115911819,0.0074598556,-0.04848542921500001,-0.011479671930000003,-0.0007628896250000001
20:54:39:37.824,61,0.1506215334,0.1922561526,0.108007431,0.0,0.0,0.0844422504,0.0,0.1506549269,0.1924954802,0.0115771024,0.0,0.0,0.0844414532,0.0,0.0228375588,0.0054445034,0.0,0.0491027683,0.0697910413,0.0737578273,0.0684855208,0.0098817758,0.0,0.1048599705,0.1462398171,0.0,0.0,0.0335969999,0.0363883004,0.0937451944,0.0900003538,0.0714424253,0.0220557675,0.1247891486,0.0828777552,0.0496297777,0.0512807257,0.1631870866,0.1517028213,0.0694520548,0.0728161484,0.0744394511,0.0743910223,0.0789278746,0.0,0.0,0.0223561507,0.1045088768,0.114016898,0.1352829039,0.1487479657,1.3431e-06,0.0009877647,-0.0438164622,-0.0126887327,-0.007023212,0.1175917163,-0.0008296925,0.0655228496,0.1176963449,0.0077419104,-0.04561626874000001,-0.011915740485000001,-0.00025196081000000014
20:54:39:38.824,61,0.1504226476,0.1942943931,0.1089570224,0.0,0.0,0.0828548521,0.0,0.1504564732,0.1945461333,0.0105905281,0.0,0.0,0.0828539133,0.0,0.0227894224,0.005448068,0.0,0.0495252647,0.070044145,0.076334469,0.0693469122,0.0096198749,0.0,0.1028017849,0.144650951,0.0,0.0,0.0333103128,0.0361085162,0.0937200934,0.0899569243,0.0705380738,0.021930702,0.1238750368,0.0827532932,0.0492484011,0.0508879535,0.1653890908,0.1541023105,0.0715843067,0.0755780414,0.0734085888,0.0733595043,0.0793319196,0.0,0.0,0.0222314317,0.1043370441,0.1138025746,0.1358433664,0.1492122859,1.1788e-06,0.0012937082,-0.0428289697,-0.0130898505,-0.0064237542,0.118843928,-0.0007670334,0.0660891384,0.1189486161,0.0078925854,-0.042896144930000005,-0.012318648955,0.000215492805
20:54:39:39.823,61,0.1500764489,0.1947276443,0.109356381,0.0,0.0,0.0817417651,0.0,0.150109902,0.1949838847,0.0101197846,0.0,0.0,0.0817406029,0.0,0.0227475427,0.0053763743,0.0,0.0498904251,0.0702148974,0.0814520195,0.0701262504,0.0091923578,0.0,0.1017488614,0.1438587755,0.0,0.0,0.0330396965,0.0358573459,0.0938767865,0.0901447013,0.0683950782,0.021779608,0.123158358,0.0826754048,0.0489017405,0.0505274497,0.1669109017,0.1563835144,0.0737760812,0.0785170719,0.0724219829,0.0723724514,0.0798717216,0.0,0.0,0.0221357476,0.1042779461,0.1137227267,0.136317417,0.1495678276,1.2174e-06,0.0020243633,-0.0400171131,-0.0138373766,-0.0061380267,0.1191111431,-0.0007345799,0.0663292557,0.1192157492,0.0079391776,-0.04016121677,-0.012749830540000002,0.00067766168
20:54:39:40.823,61,0.14958103,0.196692571,0.1112414673,0.0,0.0,0.0808199793,0.0,0.1496136785,0.1969694048,0.0082205012,0.0,0.0,0.0808186904,0.0,0.0226411745,0.0052616806,0.0,0.0502285697,0.0703840628,0.0829437301,0.0706504211,0.0089450041,0.0,0.1014096737,0.1433572918,0.0,0.0,0.032789845,0.0356077813,0.0938781127,0.0901765078,0.0673477054,0.0216416772,0.1224461123,0.0824906677,0.0484654903,0.0500659198,0.1677230597,0.1573818773,0.0748468488,0.0797952339,0.0723777562,0.0723279268,0.0800694227,0.0,0.0,0.0219584852,0.1039900035,0.1133769527,0.1365830302,0.1497048736,1.96e-07,0.0015444605,-0.0361205339,-0.0147780282,-0.0049853125,0.120323278,-0.0006027583,0.0674628764,0.1204279363,0.0081575485,-0.0372826396,-0.013189304200000002,0.0011097529100000001
20:54:39:41.823,61,0.1491410285,0.198565349,0.1125589311,0.0,0.0,0.0797409713,0.0,0.1491723806,0.1988579482,0.0068672118,0.0,0.0,0.0797396079,0.0,0.0224649329,0.0052359831,0.0,0.0503441095,0.0703680143,0.0833244547,0.0708775595,0.0088032363,0.0,0.1012295783,0.1428453326,0.0,0.0,0.0324922949,0.0352861062,0.0936745778,0.089971967,0.0664922521,0.0214785282,0.1215360984,0.0821393803,0.0480003655,0.0495891981,0.16616413,0.1553681493,0.0751632825,0.0801572725,0.0726410002,0.0725912452,0.0798693001,0.0,0.0,0.0217883866,0.1034434065,0.1126587838,0.1366620362,0.1496377736,1.572e-07,0.0019048628,-0.0352591425,-0.0150040099,-0.004164028,0.1214764863,-0.0005083329,0.0682523698,0.1215811446,0.0083326669,-0.034382432395,-0.013603615945,0.0015212910700000003
20:54:39:42.822,61,0.1430160105,0.1975754201,0.112032935,0.0,0.0,0.0777714029,0.0,0.1430247575,0.1978612542,0.0073366687,0.0,0.0,0.0777699575,0.0,0.0221726876,0.0053187199,0.0,0.0499660932,0.0693408027,0.0761692673,0.0697401017,0.0087913079,0.0,0.1009759307,0.1420836151,0.0,0.0,0.0320481211,0.0347948819,0.0931302458,0.0892290771,0.0641136542,0.0212448072,0.1158245206,0.0803757757,0.0473552421,0.0489327572,0.1431889534,0.1331549138,0.0715414658,0.0751719922,0.0688254759,0.0687527359,0.0793975815,0.0,0.0,0.0216070246,0.0973986983,0.1046882346,0.1330972612,0.1436152607,1.47e-07,0.0024952709,-0.0314585119,-0.0158775505,-0.0044490206,0.1208677888,-0.0005403754,0.0679384321,0.1209724098,0.0082524624,-0.031486164705,-0.01400203085,0.0019534822800000005
20:54:39:43.821,61,0.141441226,0.1997956187,0.1131942123,0.0,0.0,0.0766515061,0.0,0.141444087,0.2000967711,0.0061164415,0.0,0.0,0.0766499862,0.0,0.0218678135,0.005397378,0.0,0.0497391298,0.0688093603,0.07420066,0.0695739388,0.0087583903,0.0,0.1005937457,0.1406670958,0.0,0.0,0.0316144004,0.0343190283,0.0925293565,0.0885907337,0.0620589368,0.0210004803,0.1139519289,0.0796621665,0.0467128977,0.0482773222,0.1373066306,0.1274154335,0.0705122352,0.0738063529,0.0679498315,0.0678711608,0.0788521543,0.0,0.0,0.0213843379,0.0953235105,0.10214708,0.1316870451,0.1413749456,6.85e-08,0.0017537386,-0.0275730342,-0.0161876269,-0.0037084448,0.1222330108,-0.0004555644,0.0686312467,0.1223376542,0.0084315026,-0.02855726362,-0.014404327045,0.0023058863950000006
20:54:39:44.821,61,0.1409892589,0.2027291656,0.1145305261,0.0,0.0,0.0756655931,0.0,0.1409901381,0.2030490488,0.0047214758,0.0,0.0,0.0756638795,0.0,0.0216152836,0.0054677874,0.0,0.0494777486,0.0683241189,0.0731217787,0.0694157928,0.0086520789,0.0,0.1004411578,0.1401551664,0.0,0.0,0.0312376991,0.0339105614,0.0918443948,0.0878785253,0.0609517321,0.020822566,0.1126787812,0.07904879,0.0461985767,0.0477659032,0.1366189271,0.12605609,0.0700173303,0.0731819421,0.0679912418,0.067914784,0.0782204643,0.0,0.0,0.0212011654,0.0940592811,0.1006925628,0.1309407651,0.1403279752,5.73e-08,0.0022846474,-0.0254838672,-0.0154635366,-0.0028620276,0.1240361407,-0.0003568261,0.0694260597,0.1241408139,0.0086559821,-0.025708401500000002,-0.014781283164999999,0.0025740153600000005
20:54:39:45.821,61,0.1406746954,0.2037210464,0.1155602634,0.0,0.0,0.074268721,0.0,0.1406748295,0.2040526867,0.0035778147,0.0,0.0,0.0742663369,0.0,0.0212609973,0.0055859862,0.0,0.0489278771,0.0669328049,0.0720524043,0.0691289231,0.0084844502,0.0,0.0984351039,0.1365149766,0.0,0.0,0.0307084192,0.0333403014,0.0895860791,0.0859616399,0.0590301305,0.0205468964,0.1117268577,0.0784940273,0.0455775112,0.0471449755,0.1329303533,0.1227746606,0.0692307279,0.0723543763,0.0671809167,0.0671020225,0.0775128007,0.0,0.0,0.0210487694,0.0915611684,0.0980756506,0.1291984469,0.1382484883,5.51e-08,0.002731832,-0.0228192452,-0.0154586574,-0.0021686058,0.1246490031,-0.0002717231,0.0700449422,0.1247536168,0.0087765707,-0.022864683295000004,-0.015133475745,0.00282851883
20:54:39:46.820,61,0.1405681223,0.2078955919,0.1163287386,0.0,0.0,0.0726367906,0.0,0.140568465,0.208244279,0.0027527355,0.0,0.0,0.072634168,0.0,0.0208132099,0.0056821499,0.0,0.0479795672,0.0649385601,0.0680058897,0.0686670542,0.0083500315,0.0,0.0979203805,0.1354901195,0.0,0.0,0.0301980656,0.0327818878,0.0867011249,0.0832792819,0.0571781956,0.0202488843,0.1105596274,0.0778634325,0.0448961593,0.0464646704,0.1297901273,0.1198404804,0.0678622797,0.0711107925,0.0670089796,0.0669303834,0.0752135664,0.0,0.0,0.0208045226,0.0878982544,0.0944966972,0.1259265244,0.1350368559,4.63e-08,0.0030669004,-0.0195128992,-0.0153629053,-0.0016679633,0.1272093803,-0.0002133325,0.0704879612,0.1273140907,0.0090151997,-0.019886976710000004,-0.01547204461,0.0030077409150000003
20:54:39:47.820,61,0.1405707151,0.2113692611,0.1172543615,0.0,0.0,0.0708661303,0.0,0.1405715495,0.2117348909,0.0018045739,0.0,0.0,0.0708631128,0.0,0.0203903001,0.0056719417,0.0,0.0472733825,0.0638402998,0.0664240271,0.0683594868,0.0081911413,0.0,0.0975173786,0.1346669942,0.0,0.0,0.0296999272,0.0322376378,0.0847009122,0.0816664174,0.0554577149,0.0199771803,0.1089077964,0.0771662518,0.0442393087,0.0457989387,0.1283710599,0.1184934974,0.0669827685,0.0702571273,0.0667739883,0.0666955188,0.0737076774,0.0,0.0,0.0205791742,0.0857422128,0.0921547189,0.1242838874,0.1332871765,3.61e-08,0.003328213,-0.0170686934,-0.0156543367,-0.0010931436,0.1293415576,-0.0001421826,0.0710293651,0.1294463724,0.0092381602,-0.016877952030000004,-0.015734280365,0.0031203159400000004
20:54:39:48.819,61,0.1403068155,0.2162866294,0.1182268336,0.0,0.0,0.0678221807,0.0,0.1403079629,0.2166735828,0.0007908898,0.0,0.0,0.0678187087,0.0,0.0198917836,0.0056956946,0.0,0.0448264219,0.0597177744,0.0641388223,0.0678236783,0.0080166804,0.0,0.0925492942,0.127579242,0.0,0.0,0.029069148,0.0315563418,0.0824328437,0.0798460767,0.0514243841,0.0195925832,0.1076002568,0.0765725523,0.0433439538,0.0448415466,0.1218338013,0.1127281114,0.0659482405,0.0692030564,0.0608600341,0.0607723221,0.0720762387,0.0,0.0,0.0203442723,0.0787301585,0.084294498,0.1179116666,0.1257483661,3.43e-08,0.0040881699,-0.0132339606,-0.0164517593,-0.0004789014,0.1323583871,-6.37594e-05,0.0715901479,0.1324632764,0.0095304875,-0.013815097975,-0.01593370377,0.00322608521
20:54:39:49.818,61,0.1401055157,0.2197107077,0.1192539483,0.0,0.0,0.0655962005,0.0,0.1401068419,0.2201161534,0.0,0.0002877169,0.0,0.0655923411,0.0,0.0194660537,0.0056799953,0.0,0.0437712483,0.058165513,0.0632541329,0.0676737353,0.0078827562,0.0,0.0907171071,0.124876529,0.0,0.0,0.0285083596,0.0309526399,0.0812646002,0.0788348243,0.0495204143,0.0192452092,0.106810838,0.0761843398,0.0426370092,0.0441106074,0.1200902835,0.111148186,0.0655454025,0.0688052252,0.0586737916,0.0585798733,0.0710892007,0.0,0.0,0.0201186128,0.0763007328,0.0816391259,0.1157829836,0.1233066916,3.63e-08,0.0044797468,-0.0078697372,-0.0168844238,0.0001741698,0.1344613284,2.35613e-05,0.072191827,0.1345662624,0.0097648501,-0.010604717205,-0.016088280315,0.003292581485
20:54:39:50.819,61,0.1399847865,0.2240612358,0.1201892048,0.0,0.0,0.0637652054,0.0,0.1399864852,0.2244867831,0.0,0.0012088084,0.0,0.0637612194,0.0,0.019033758,0.0056885402,0.0,0.0428777598,0.0570079908,0.062432535,0.0673451498,0.0079205539,0.0,0.0865853429,0.1189189181,0.0,0.0,0.027894536,0.0302793104,0.0796682984,0.0770645142,0.0481875502,0.0189031046,0.1055578738,0.0756658316,0.0419010147,0.0433670059,0.1188855693,0.1099449173,0.0650636032,0.0683011711,0.0576120466,0.0575164072,0.0694998056,0.0,0.0,0.0198699329,0.0746470764,0.0798714161,0.1143722609,0.1217214912,2.91e-08,0.0045911092,-0.0047562388,-0.0165937096,0.0007314869,0.137131229,0.0001009432,0.072731562,0.1372363567,0.0100353612,-0.007432722015000001,-0.016178242535,0.003309536745
20:54:39:51.818,61,0.1397139728,0.2274740338,0.1196551099,0.0,0.0,0.0621961579,0.0,0.1397157162,0.2279028744,0.0,0.0006198377,0.0,0.0621920414,0.0,0.0185641125,0.0057894592,0.0,0.0411533788,0.0550940968,0.0606541447,0.0667885169,0.0080360901,0.0,0.0797837526,0.1113399342,0.0,0.0,0.0272039771,0.0293886177,0.0775995255,0.0747514293,0.047089722,0.0185149573,0.1045678034,0.0751183107,0.0411367789,0.0425995998,0.1112338752,0.1019625217,0.0635184422,0.0663702488,0.0565729663,0.0564731508,0.0680316389,0.0,0.0,0.0196478534,0.0726846382,0.077801235,0.1129382625,0.1199473739,3.02e-08,0.0054507796,-0.001967852,-0.0165518075,0.000374974,0.1392179579,5.2543e-05,0.0723873898,0.1393232048,0.0101417974,-0.004279830955000001,-0.016223699975000002,0.00337529453
